"Title","Categories: Sub","ASIN"
"110Pcs Paint Brushes Bulk Small, Paint Brushes for Kids Fine Paint Brushes Set Detail Paint Brushes for Classroom Model Canvas Face Nail Art Acrylic Watercolor Paint Craft Supplies","Paintbrush Sets","B0CR15HK4Q"
"Necklace Layering Clasps with Strong Magnetic,Separator for Stackable Necklaces and Chains,Stainless Steel Plated with 18K Real Gold and Silver","Jewelry Clasps","B094CKSHBP"
"FANDAMEI 0.5mm Elastic Bracelets Strings Cord, Elastic Crystal Stretch Bead Cord for Jewelry Making, Clear Stretchy Elastic String Cord for Beading, Transparent Thread for Bracelet Necklace Making","Beading Cords & Threads, Sunglasses & Eyewear Accessories","B0CC5GR4RN"
"STAEDTLER 8010-08 FIMO Effect Oven-Hardening Polymer Modelling Clay - Metallic Mother-of-Pearl (57g)","Clay, Modeling Compounds","B0BSNTBLCT"
"Glue Dots, Mini Dots, Double-Sided, 3/16"", 900 Dots, DIY Craft Glue Tape, Sticky Adhesive Glue Points, Liquid Hot Glue Alternative, Clear, 3 Pack","Art Glues & Pastes","B0B7BQY8C5"
"Crochetta Crochet Kit for Beginners, Crochet Starter Kit w Step-by-Step Video Tutorials, Beginner Crochet Kit for Adults Kids Women Men Complete Kit Included (Cute Crochet Flame Spirit)","Crochet Kits","B0CZH8BY7R"
"Crehatos 9"" x 12"" Sketch Book, Top Spiral Bound Sketch Pad, 100 Sheets 68lb/100gsm Drawing Paper, 1 Pack","Sketchbooks & Notebooks","B0D8FKD54J"
"LANA & LUCA Liquid Chalk Markers, Fine Tip, 3mm, 8 Colors, Multicolor, Washable, Non-Toxic, For Chalkboards, Glass, Windows, Whiteboards","Chalk","B096K9Y1BC"
"Large Silicone Resin Measuring Cups Tool Kit - Nicpro Reusable 600ml & 100ml Measure Cup, Silicone Stir Sticks Pipettes Finger Cots for Epoxy Resin Mixing, Molds, Jewelry Making, Waxing, Easy Clean","Resin Casting Molds","B09WDPYD27"
"Set of 6 Tiny Dragons Rearview Vinyl Decal Celestial Dragons Car Decal Vinyl Sticker Halloween Car Decal Book Dragon Lover Gift Sticker Laptop Stickers Dragons Water Bottle Sticker (Pink)","Home & Kitchen, Stickers & Sticker Machines","B0DCB6ZJXZ"
"Tape Measure, iBayam Soft Ruler Measuring for Body Weight Loss Fabric Sewing Tailor Cloth Vinyl Measurement Craft Supplies, 60-Inch Double Scale Ruler, 5-Pack, Pastel Pink Blue Green Purple White","Tape Measures, Shop All Notions","B097GD135F"
"Goodyking Paint Your Own Bear Lamp Kit, DIY Night Light, Arts & Crafts for Teens Girls Boys, Painting Kit for Kids, Room Decorations, Christmas Crafts Birthday Gifts for Kids Ages 3 4 5 6 7 8 9","Ready-to-Paint Ceramics","B0CXPY75F5"
"ARIFLOR 4Packs Clear Floral Tape - 1/2"" Wide Floral Vase Tape, Clear Waterproof Floral Tape for Fresh Flower Bouquets and Flower Arrangements Crafts (0.5inch*4Packs)","Floral Tapes & Wraps","B09S9TZDYN"
"Delta Creative Ceramcoat Acrylic Paint in Assorted Colors (2 oz), 2418, Laguna Blue (Pack of 3)","Paints","B0C2SLKT7V"
"WELLOKB Alcohol Markers, 48 Colors Dual Tip Art Markers for Coloring, Illustrations, Drawing, Alcohol Markers Set, Alcohol Based Markers with Carrying Case for Adult Kids","Markers","B0DHRR1F4Y"
"Cricut EasyPress 2 Heat Press Machine (9 in x 9 in) | Tote Bag Starter Kit","Heat Press Machines","B0CSPKNT84"
"12 Coloring Markers Shimmer Glitter Markers Outline Pens for Drawing Art School Supplies, Easter Basket Stuffers for Teen Girl Gifts Trendy Stuff, Art Crafts Gifts for 4-13 Year Old Girls","Markers","B0D127HCT4"
"HTV Iron on Vinyl 12Inch by 12ft Roll HTV Heat Transfer Vinyl for T-Shirt HTV Vinyl Rolls for All Cutter Machine - Easy to Cut & Weed for Heat Vinyl Design (12ft, White)","Adhesive Vinyl","B09TW378SQ"
"iVyne Berry Suctioned Vinyl Weeding Scrap Collector & Holder for Weeding Tools for Vinyl - Blue","Scrapbooking Tools","B08FNNBBZY"
"TOOVREN Upgraded Magnetic Seam Guide for Sewing Machine, Magnetic Seam Guide with Clip, Universal Seam Guide, Hemmer Guide, Multifunctional Hem Guide for Sewing Machine, Sewing Supplie Accessories","Presser Feet, HMT test","B0CJM47S8S"
"KALOUR Premium Colored Pencils,Set of 120 Colors,Artists Soft Core with Vibrant Color,Ideal for Drawing Sketching Shading,Coloring Pencils for Adults Beginners kids","Pencils, HMT test","B0B8MFGW36"
"600PCS Hotfix Rhinestones Bulk, Light Green Rhinestones for Crafts Clothes,Hotfix Crystals DIY Decoration, SS30, 6.3-6.5mm","Rhinestones & Sequins","B0C13YMFBQ"
"40 Pcs Foam Brush,1” Foam Paint Brushes, Wood Handle Sponge Paint Brush, Foam Brushes for Painting for Staining, Varnishes, and DIY Craft Projects","Foam Paintbrushes, HMT test","B0C5J7FMK5"
"Gionlion 3000 Pcs Clay Beads Bracelets for Women, Bracelet Making kit Golden Beads for Jewelry Making, Charms Bracelet Kit DIY Arts and Crafts Birthday Gifts Preppy","Beads & Bead Assortments","B0CRKBFHPB"
"RESINWORLD 6-Cavity Deep Round Coaster Molds, 4 Inches Coaster Silicone Molds for Epoxy Resin, Coaster Resin Molds for Flower Bouquet Preservation","Resin Casting Molds","B0BM5TPV8P"
"Yarniss 17 Size Lighted Crochet Hooks Set 2.5 mm to 14.0 mm, Metal Rechargeable Light Up Crochet Hooks with Case","Crochet Hooks","B0CX8LLB4L"
"Air Dry Clay Kit - QMay 50 Colors DIY Modeling Clay Ultra Light Magic Clay, Nontoxic & Soft Clay with Sculpting Tools and Decoration Accessories, Art Craft Gift for Kdis 3-12","Clay","B08SCG66HJ"
"Detailing Paint Brush, 11 Pcs Miniature Paint Brushes with Triangular Handles, Art Paint Brushes for Acrylic Painting, Model, Face, Citadel, Figurine, Watercolor, Oil, Paint by Numbers Kit for Adults","Filbert Paintbrushes","B0CXJ4XRFP"
"Sketch Book 8.5""x11"", Spiral Sketchbook Pack of 2, SuFly 200 Sheets (68 lb/100gsm) Acid Free Sketch Pads for Drawing for Adults Spiral Bound with Hard Cover for Kids & Adults, 100 Sheets Each","Sketchbooks & Notebooks","B0965KPS5B"
"3 PCS Exacto Knife, Hobby Knife, Craft Knives with 30 PCS Spare Exacto Knife Blades(#11),Profession Craft Knifes for Crafts, Arts, Modeling, Scrapbooking, Stencil By XEKIGU","Art Blades","B0CY86L22Y"
"Jewelry Pliers, SONGIN 3 Pack Jewelry Pliers Set Tools Includes Needle Nose Pliers Round Nose Pliers Wire Cutters Chain Nose Pliers for Jewelry Making Repair, Wire Wrapping, Beading and Crafts","Jewelry Pliers","B08S6ZXXMW"
"MORFEN 150 Pcs Pom Poms, 1 Inch Light Brown Craft Pom Poms, Fuzzy Pompom Puff Balls, Small Pom Pom Balls for DIY Arts, Crafts Projects, Birthday Home Decorations","Pom Poms","B0BY87N7WT"
"Glitter Gel Pens with Case for Adult Coloring Books, 100 Color Glitter Pen Set 30% More Ink Neon Glitter Gel Marker for Journaling Crafting Doodling Drawing","Pens","B0D46MFNFG"
"Earring Display Cards with 100 Pcs Earring Holder Cards 200 Pcs Earring Backs and 100 Jewelry Packaging for Earrings Necklace Jewelry Bags 3.5x2.4 Inches (Brown)","Jewelry Making Display & Packaging Supplies, HMT test","B092HTZK1P"
"Leather Keychain Ring Holder, Wedding Ring Travel Case, Engagement Ring Holder, Ring Pouch, Workout and Gym Ring Holder (Vintage Brown)","Beading & Jewelry Making, Jewelry","B0CB1PZW6M"
"Leather Repair Kit for Furniture 4""x 63"" Leather Tape Repair Patch Self Adhesive Sofa Vinyl Repair Patch Kit for Car Seat,Couch,Boat Seat,Chair - Classic Red Brown","Leather Strips, Shapes, & Scraps","B0CYH63YGB"
"OHINGLT 925 Sterling Silver Magnetic Necklace Clasps and Closures,Gold and Silver Magnetic Clasp Converter for Jewelry Making Supplies,Chain Extender Connector for Small Necklace Bracelet","Jewelry Clasps","B0B7BQL18W"
"Paint Marker Pens - 8 Colors Oil Based Paint Markers, Permanent, Waterproof, Quick Dry, Medium Tip, Assorted Color Paint Pen for Metal, Wood, Fabric, Plastic, Rock Painting, Stone, Mugs, Canvas,","Pens & Markers, HMT test","B09Y8MH2SN"
"GOTIDEAL Stretched Canvases for Painting, 12x12"" Inch Set of 7, Primed White - 100% Cotton Blank Art Square Canvas Boards for Painting for Acrylic Pouring, Oil Paint Dry & Wet Art Media","Pre-Stretched Canvas","B0BZYSD2NP"
"Shuttle Art 80 Regular Colored Pencils, Colored Pencils for Adult Coloring, Soft Core Color Pencils, Coloring Pencils for Adults Kids Artists Beginners Drawing Coloring Sketching","Pencils, Colored Pencils, Colored Pencils & Pens","B0C85KHW6D"
"Fabricoat - Fabric Paint for Furniture - 8.5oz / 250ml Green - Restore or Change the Color of Couches, Chairs, Upholstery, Soft Furnishings, Car Interiors, Clothing, & Footwear","Fabric & Textile Paints","B094R4BHZ4"
"UPINS 120PCS Plastic Safety Crochet Eyes Bulk with 120PCS Washers for Crochet Crafts (0.78Inch/20mm)","Doll Making","B09FYW9CR2"
"NICEVINYL Embroidered Iron-on Patches Applique: 72Pcs Random Assorted Decorative Patches Iron on/Sew on for Clothing Accessories","Embroidered Appliqué","B09Q1GRRD1"
"20 Pcs Book Board, Binders Board Chipboard Designer Bookboard Kraft Heavy Duty Chipboard Sheets Bookbinding Supplies for Book Binding Cover (Gray, 12 x 12 Inch 80PT)","Chipboard","B0BHW6F5RH"
"Perler Beads Fuse Beads for Crafts, 1000pcs, Bubblegum Pink, By The Yard","Fuse & Perler Beads","B00BDBJHZO"
"VONEEDL Upholstery Repair Kit: Waxed Sewing Thread (Green Color) & Heavy Duty Needles (11 PCS) for Leather, Canvas & Quilting Thread","Quilting","B0D637NBCF"
"Hula Home Stained Glass Mandala Art Kit - Animal DIY Window Clings with Markers, 10 Suncatchers - Perfect Hobby for Adults, Kids, Teens & Seniors - Ideal Gift for Beginners, Women & Elderly - New","Markers","B0CJ5X11SW"
"Iooleem White Pom Poms, 1200pcs Assorted Size Pompoms,Pom Poms for Arts and Crafts, Pom Pom Balls with Wiggle Eyes in jar, Glitter Pom Poms, Craft Supplies.","Pom Poms","B0BQJ8HJNM"
"0.8mm Nylon String, Strong Bracelet String, Durable Nylon Cord for Jewelry Making, Bracelets, Beading, Necklaces, Rattail Braiding, Kumihimo, Wind Chimes, Blinds and Handicrafts","Beading Cords & Threads","B0D4YPN1M5"
"REALZEVA Liquid Paint Markers, 24 Colors Acrylic Paint Pens, Acrylic Markers with Brush Tips, Paint Markers for rocks for Art Supplies (Extra Fine Tip and Brush Tip, 24)","Pens & Markers","B0DFMRVFL2"
"Fiskars 60mm Titanium Blade Loop Rotary Cutter, Softgrip For Fabric, Felt, Vinyl and Crafts","Rotary Cutters, Shop All Notions","B0C8BRVRDD"
"SMART&CASUAL 15"" x 900"" (75') Kraft Paper Roll for Art Craft Supplies Gift Wrapping Moving Packing Kids Painting Drawing Paint Easel Poster Chart Paper (Brown, 15"" W x 900"" L (75'))","Decorative Paper","B0D14DR3CZ"
"FIXSMITH Canvas Boards for Painting 5x7 Inch, Super Value 48 Pack Mini Canvases, White Blank Canvas Panels, 100% Cotton Primed, Painting Art Supplies","Canvas Boards & Panels","B0BKJWHTJK"
"Macrame Cord 3mm x 220Yards (656Feet), Natural Cotton Macrame Rope - 4 Strands Twisted Macrame Cotton Cord for Wall Hanging, Plant Hangers, Crafts, Gift Wrapping and Wedding Decorations, Lemon Yellow","Macrame & Knotting","B0CG482H2K"
"30Pack Premium Sewing Needles for Hand Sewing Repair, 6 Sizes Assorted Needles with 2 Threaders, Hand Sewing Needles, Large Eye Stitching Needles, Embroidery Needles, Sewing Sharp Needles","Embroidery & Crewel","B0CD5XMLPR"
"Ring Sizer Measuring Tool Kit Upgraded, 27 PCS Stainless Steel Measuring Ring Tool, US Ring Size 0-13 with Half Size, 2 PCS Reusable Finger Size 1-17 USA Rings Size with Magnified Glass","Jewelry Sizers & Mandrels, Find your ring size","B0DNJ358D5"
"Habit Tracker Planner Sticker 30 stickers per sheet - Health Goal Tracking Planning Productivity - Bujo Vertical - ToDo todo checkbox checklist appointment productivity (Ocean, Habit Tracker)","Home & Kitchen, Categories, Stickers, Stationery & Party Supplies, Hawaii","B0982QF4XT"
"SINGER Iron-On Mending Fabric – Black – 7in x 16in","Iron-on Transfers, Shop All Notions","B0CSF1DZBB"
"90 Pcs Round Sponges Brush Set, Round Sponge Brushes for Painting, Paint Sponges for Acrylic Painting, Painting Tools for Kids Arts and Crafts (4 Sizes)","Paint Sponges","B0CMZ89BYV"
"TAKIMO 1 Gallon Crystal Clear Resin Kit,No Bubble & Not Yellowing Epoxy Resin for Coating, Casting, Table Top,DIY, Bar Top, River Tables, Resin Art, Wood with High Gloss Finish","Molding & Casting","B0BYV7YX2K"
"Loddie Doddie Fine Liquid Chalk Markers for Chalkboard - 5 Count Erasable Low-Odor White Chalkboard Markers with Fine Tip - White Chalk Pens - Erasable Pens","Chalk","B0BHV2DYPH"
"Artecho 24 Colors Markers for Adult Coloring Books No Bleeding, Dual Tip Markers for School, Fine and Brush Tip Markers for Adults Coloring Books, Calligraphy, Drawing, Sketching","Markers","B0C6QPFX2W"
"20 Sheets Flower Wrapping Paper - Waterproof Floral Bouquet Wrapping Paper Black Korean Florist Supplies Packaging Paper for DIY Crafts Wedding Birthday Gift","Floral Tapes & Wraps","B0CZ6ZQ9DC"
"KACOLA Dreadlock Crochet Hook for Hair, Locs Crochet Needle, Dreadlocks loc Crochet Needle, Interlocking Tool for locs, Braid Craft (0.5mm)","Crochet Hooks","B0B3GMVQ9N"
"90 Sheets Scrapbook Paper and Decorative Mesh Fabric Assorted Set - 6 Pack Mixed Special Paper for Scrapbooking Planner Bullet Junk Journal Supplies Mixed Media Collage Card Embellishment 5.1x7 Inch","Decorative Paper","B0CYZBB787"
"24 Sheets Light Blue Cardstock 8.5 x 11 Pastel Paper, Goefun 80lb Card Stock Printer Paper for Invitations, Menus, Crafts, DIY Cards","Card Stock","B0BQ7K724F"
"The Beadsmith Wire Elements 20-Gauge Lacquered Tarnish-Resistant Copper Wire for Jewelry Making, 15 Yard, 13.72 Meter Spool (Vintage Bronze Color)","Wire","B08XLPNYKG"
"Acrylic Paint Pens Markers, 24 Colors Dual Tip Acrylic Paint Pens for Rock Painting, Wood, Canvas, Stone, Glass, Ceramic Surfaces, DIY Crafts Making Art Supplies (Round Tip and Fine Tip)","Pens & Markers, HMT test","B0BN8CW9ZY"
"Golden Maple Miniature Paint Brushe 15pcs - Micro Detail Paint Brush Set, Small Fine Model Brushes for Acrylic, Watercolor & Paint by Number, Citadel, Figurine - Gray, Size 0 1 2","Paintbrush Sets","B0CK1FVQGG"
"Set of 3 Single Letter Decal, Letter with Heart, Tumbler Decal, Monogram Vinyl Decal, Single Letter Monogram, Holographic Initials Decal, Car Decal, Cup Vinyl Sticker (X + Heart)","Home & Kitchen, Stickers & Sticker Machines","B0D4QD64M5"
"12 Pack Basswood Sheets for Crafts 12x18x1/8 Inch, 3mm Thick Unfinished Plywood for Laser Cutting & Engraving, DIY Ornaments and Architectural Model","Unfinished Wood","B0BZVZ24G7"
"KHKD RESIN Crystal Clear Epoxy Resin Kit - 2 Gallon Resina Epoxica - Self-Leveling, Low Odor, No Bubble, 1:1 Ratio Food Safe Resin & Hardener Kit for Tabletop Art Coating Casting Craft Candlestick","Molding & Casting, Categories","B0D2GPRFHY"
"100PCS Locking Pin Back Locking Pin Keeper Clasp, Metal Pin Backing for Brooch Enamel Lapel Pin Lock","Pin Backs","B0BV2R9GSQ"
"Volleyball Planner Sticker /54 Metallic Foil Transparent Vinyl (1/2”)/Sports Exercise Fitness Health Workout Game Reminder/Essential Productivity Life/Bullet Journaling (1 Sheet, Mint Foil)","Home & Kitchen, Categories, Stickers, Stationery & Party Supplies","B096RMN4LM"
"300PCS Motivational Sticker, Inspirational Words Stickers for Teens Adults Students Teacher Employees Vinyl Encouraging Positive Affirmation Stickers for Water Bottles Laptop Decals Scrapbook Journal","Stickers & Sticker Machines","B0CHB1FZ5R"
"Cricut Standard Grip Machine Mat 8.5in x 12in, Reusable Cutting Mat for Crafts with Protective Film, Use with Cricut Cardstock, Iron On, Vinyl and More, Compatible with Cricut Joy Xtra","Cutting Mats","B0CF6PKL8L"
"ALECPEA 2Pack 20g Ceramic Super Glue for Porcelain and Pottery Repair - Rapid-Setting, Waterproof Adhesive for Porcelain, Pottery, Dishes, Tiles, DIY Crafts, and More","2933695011","B0CL9X2X5F"
"12 Sets 600 Sheets Washi Stickers for Journaling, Map Nature Celestial Portrait Boho Stickers Vintage Aesthetic Scrapbook Sticker Set for Bullet Journal Art Diary Card Craft Gifts Planner Notebook","Stickers","B0BZCRSYCZ"
"ESRICH Paint Brush Set,6 Packs 60 Pcs Nylon Hair Paint Brushes for Acrylic Painting,Artist Paintbrushes for Acrylic,Oil,Watercolor Painting,Face Nail Art,Paint Brushes for Kids,Blue","Paintbrush Sets","B0CT7QWTMT"
"Jacquard Textile Color Terre Verte - Permanent Fabric Paint for Clothes, Furniture Upholstery, Shoes or Tote Bags – Indoor & Outdoor Fabric Paint – 32 Oz Jar, Upholstery Fabric Paint","Fabric & Textile Paints","B0BMD6M88X"
"Ribbli Champagne Gold Satin Ribbon 1/8 inch x Continuous 100 Yards, Thin Champagne Ribbon Double Faced Use for Wedding Invitation Card, Gift Wrapping, Christmas Ornaments,Tag Decoration","Ribbons","B0BXDC7GP3"
"Nail Art Rhinestones Non Hotfix Glue Fix Round Crystals Glass Flatback for DIY Jewelry Making with one Picking Pen (4 Color ss6-30 3400pcs #2)","Rhinestones & Sequins","B0B3V28D2L"
"SEVENWELL 2pcs Jewelry Polishing Cleaner Cloth 7.87'' x 7.87'' for Sterling Silver Jewelry Gold, Diamond, Platinum, Coins (Light Gray)","Polishing & Buffing","B0DK2VT5LM"
"Ribbli 3 Rolls Blue Ribbon 5/8 Inch x 18Yards Light Blue Baby Blue Dusty Blue Handmade Cotton Frayed Fringe Ribbons for Gift Wrapping Wedding Invites Bridal Bouquets Baby Shower DIY Crafts Home Decor","Ribbons","B0CWTX6MRP"
"8.5x11inches Hardbound Sketch Book, Spiral Bound Sketch Pad, 80-Sheets 90gsm Inner Paper, Acid Free Drawing Art Paper, Prefect Works with Kids and Adults","Sketchbooks & Notebooks","B0CMBF13BK"
"Coarse Linen Repair Patches, Self-Adhesive Linen Fabric Patches, 8X11 inch 2 PCS, Multi Color, Can be Used for Linen Sofa Repair and Linen Clothes Repair(8"" x 11""-2PCS,Black 1.0)","Repair Patches, Shop All Notions","B0C1YFN3C7"
"300 Sheets 6"" Square Origami Paper, 20 Colors Origami Paper 6x6, Double Sided Color Origami Papers for Beginner, Origami Paper for Arts and Crafts","Origami Paper","B0CXPGQQBN"
"Ohuhu Markers for Adult Coloring Books No bleeding 116 Colors Water-based Coloring Markers Dual Tips Chisel & Brush Drawing Pens Art Markers for Kids Adults Beginners Lettering Journaling","Markers","B0DNHRN7HD"
"FolkArt Gold Assorted Easy to Apply DIY Crafts, Art Supplies with A Metallic Finish Treasure Paint 2 Fl Oz 59 Ml (Pack of 1) & Platinum Assorted Crafts, 2 fl oz Treasure Gold Paint, (Pack of 1)","Paints","B0C7Q4YSYQ"
"30 Pack Premium Hand Sewing Needles, 6 Sizes Assorted Sewing Needles for Handsewing Large Eye Stitching Needles for Sewing Repair Embroidery Needles Sewing Sharp Needles (2)","Sharps","B0BFHRGHK2"
"Armilem 3Pcs Magnetic Seam Guide for Sewing Machine, Multifunctional Polygonal Hemmer Guide with Scale, Magnet Hem Guide for Sewing Machine, Universal Sewing Accessories and Supplies","Attachments","B0DJNTPTGV"
"Vodolo Crochet Ring,2PCS Pink Adjustable Yarn Tension Ring for Crocheting Peacock Shape Knitting Loop Open Finger Ring for Mother Grandma Thanksgiving Presents Finger Yarn Guide Crochet Accessories","Crochet Hooks","B0D46KM78H"
"CHRORINE 60 Sheets Taro Purple Tissue Paper Art Gift Wrapping Tissue Paper Bulk for DIY Crafts Decor Birthday Holiday Party （ 20 x 14.5 inches）","Art Tissue & Crepe Paper, Art Tissue","B0CKZ5T164"
"FIVEIZERO 40PCS Sewing Needles Set, Large Eye for Hand Sewing, 8 Sizes Stainless Steel Needles, with Threader & Magnetic Sticker, for Embroidery, Crafts Projects and DIY","Sharps","B0D7X2FH62"
"YIEHO 300g UV Resin,Upgraded Hard Type Crystal Clear Epoxy Resin Up Premixed UV Cure for Craft Jewelry Making","Molding & Casting, HMT test","B09DY82K8W"
"OSBANG Crystal Clear Hard UV Resin Upgraded Formula Ultraviolet Fast Curing Resin for Jewelry Making Craft Decoration, Hard Transparent Glue Solar Cure Sunlight Activated Resin (100g)","Art Glues & Pastes","B09GXQYC2G"
"HUIHUANG Pastel Ribbon 1-1/2"" Double-Faced Satin Ribbon Set Pastel Rainbow Color Ribbons for Easter Day, Gift Wrapping, Bows, DIY Crafts, Birthday Baby Shower Party Decor- 6 Rolls, Total 30 Yards","Ribbons","B0CQ4MLMRW"
"BestNow Clay Beads Bracelet Making Kit 5000 Pcs Friendship Bracelet Kits Flat Beads for Jewelry Making Polymer Heishi Beads Set for Bracelet Necklace DIY Crafts Gift for Girls Ages 6-12","Jewelry Making Kits","B0DNMMF9LW"
"Mr. Pen- Silicone Pencil Case, Black Pencil Pouch, Pencil Case Small, Pencil Pouch Aesthetic, Silicone Pencil Pouch, Pencil Case Aesthetic, Pencil Bag, Pencil Pouch for Women, Makeup Pouch","Pen, Pencil & Marker Cases","B0CRHW9JYZ"
"Edible Gold Leaf, Gold Leaf Cake Decoration Gold Flakes Food Gold Foil Decoration Baking Gold Foil Decor Chocolates Decor Gold Leaf Sheets for Cooking Dessert Decoration Crafts Makeup (Gold Silver Rose Gold)","Gold & Metal Leaf","B0CYG9HHP4"
"Mckanti 150PCS Bracelet Charms, Silver Bracelet Gold Plated Enamel Charms Pendants for Necklace Bracelet Jewelry Making and Crafting.","Charms, Departments, HMT test","B098KXZZQV"
"Iron on Patches for Clothes, 8 Pieces Patches for Cloth, 100% Cotton Fabric Patches for Clothing, Bag, Hat Repair, Clothing Repair Decorating Kit 3.7"" by 4.9"" (9.5 cm x 12.5 cm, Dark Grey)","Iron-on Transfers","B0DGGB3C2W"
"Bernat Blanket Perfect Phasing Fuchsia Cake Yarn - 2 Pack of 10.56oz/299.37g - 100% Polyester - #6 Super Bulky - 220 Yards for Knitting, Crocheting, Crafts & Amigurumi","Yarn","B0CFYQJ3WX"
"Yellow Felt Fabric 36"" X 36""(1 Square Yard), 1.6mm Thick Soft and Durable Flexible Craft Felt by The Yard for Sewing DIY Art Craft Project Decorations","Fabric","B0CPJ2R9P9"
"B7000 Rhinestone Glue for Jewelry Making, Clear Glue for Crafts Fabric Glue with Precision Tips Dotting Pens for Metal Stone Nail Art Beading Wood Glass 0.5 fl oz, 3 Packs","Art Glues & Pastes","B09R7PWYQY"
"Gheeidau Canvas Repair Tape 4×70 Inch Waterproof Self-Adhesive Fabric Repair Patch for Repairing Boat Covers,Tents,Patio Umbrellas,Car Seats,Luggage,Sofas.(Light Beige)","Fabric Adhesives","B0CL7T15P6"
"Deep Purple Tulle Fabric Rolls 6 Inch by 100 Yards (300 feet) Tulle Roll Spool Fabric for DIY Tutu Skirt Baby Shower Birthday Party Wedding Decorations Christmas Craft Supplies (Deep Purple)","Fabric, Home Decor Fabrics","B0D3DT8B9K"
"MKCYD Magnetic Necklace Clasps with Lobster Clasp,14K Gold and Silver Magnetic Jewelry Clasps for Necklaces Extender Magnetic Clasp Bracelet Closures","Jewelry Clasps","B0D2P15Z81"
"1000 Pcs | 500 Pairs | 0.59inch Diameter | 100% Nylon | Hook and Loop Fastener Self Adhesive Strong Round Circle Sticky Sticker Dots for Arts and Crafts School Classroom Home and Office Use, White","Interlocking Tape","B0DCG686TV"
"RENLITONG Tie Dye HTV Rainbow Heat Transfer Vinyl 10Inch by 10ft Roll Iron on DIY for T-Shirt Rolls Easy to Cut & Weed for Heat Vinyl Glossy","Iron-on Transfers","B09TVY1QZQ"
"Ring Sizers for Loose Rings, 14 Pack Invisible Ring Size Adjuster Silicone, Ring Guards Spacer Tightener Resizer Fitter for Women Men, Make Ring Smaller Without Resizing Thick Band (Transparent-14PCS)","Jewelry Sizers & Mandrels, Find your ring size","B0DMS8N2JL"
"100 Sheets Art Paper for Kids 9"" x 12"" Craft Drawing Paper for Kids Doodles and Sketching, Loose Sketch Paper for Kids Toddlers","Paper & Paper Crafts, Loose Drawing Paper","B0D31QTPS8"
"Perco Glue Off Adhesive Remover - New Stronger Formula! - 3.3 oz with Scraper & Plastic Razor | Glue Remover Spray Effortlessly Erase Adhesive Hassles & Car Stickers - for Label Sticker Residue","Adhesive Removers","B0C8YV415W"
"Diamond Painting Pen,Diamond Art Pen,Resin 5D Diamond Painting Pen Kit Tool Accessories Stylus Drill Pen for Diamond Painting Nail Art Cell Phone Decoration Diamond Art Neonyellow","Tools & Accessories","B096S58BLV"
"Crystal Beads, 600 Pcs Glass Beads, Assorted Crystal Beads for Jewelry Making, Rondelle Jewelry Beads with Container Box, Glass Beads Bulk for DIY Necklace Bracelet Earring(4/6/8mm, Mixed Color)","Beads & Bead Assortments","B0BYJ34QF1"
"Anezus Tiny Detail Paint Brushes 30 Pcs Fine Paint Brushes Set with 3 Size #0#00#000 Liner Brush for Miniature 40k Model Crafts Watercolor Acrylics Oil","Paintbrush Sets","B0CMHX9KP5"
"Christian Decal, Rear View Mirror Decal, Faith Car Mirror Sticker, Bible Verse Christian Gift, Decals For Women, Christian Car Decal, Religious Car Accessories, 2 Pack (Praise God, Holographic)","Home & Kitchen, Categories, Stickers, Stationery & Party Supplies","B0DJJL1NF3"
"FolkArt Multi-Surface Acrylic Craft Paint, Hawaiian Surf 2 fl oz Premium Multi-Surface Satin Finish Paint, Perfect For Easy To Apply DIY Arts And Crafts, 36262","Paints","B09VCPT9SD"
"Katech Gradient Cake Yarn for Crocheting Knitting- Ombré Yarn-Multicolor Soft Rainbow Cotton Crochet Yarn-Perfect for Scarves, Shawls, Blankets, and Garments That Stand Out with Style(D)","Yarn","B0D5B62L6J"
"ROMECH 20W Mini Hot Glue Gun with 30 Glue Sticks Set, Fast Preheating 20W Hot Glue Gun Kit Heavy Duty Gluegun for Craft, DIY, Repairs (Green)","Glue Guns","B0D456XFKZ"
"Skin Said Yes 5Lb Three Butters Soap Base (Shea, Mango & Cocoa Butter) - Melt and Pour Soap Making Supplies - SLS/SLES Free, No Palm Oil, Organic - Extra Moisturizing - Perfect for DIY Projects","Bases & Melts","B0D5BD5CSG"
"Liquitex BASICS Acrylic Paint Set, 72 x 22ml (0.74-oz) Tube Paint Set","Paints","B099F4PM2F"
"Tooling Leather Square 1.8-2.0MM Thick Genuine Top Full Grain Oil Tan Crazy Horse Cowhide Leather Sheets for Crafts Tooling Sewing Wallet Earring Hobby (Dark Brown, 6""x12"")","Leather Strips, Shapes, & Scraps","B091YK159L"
"FUNKAKA Leopard Print Heat Transfer Vinyl HTV Rolls, 12"" x 9ft Iron on Vinyl for T-Shirts Stretchy Thin Soft PU HTV Vinyl for All Cutter Machines Easy to Cut & Weed for DIY Design (Red)","Iron-on Transfers","B09MRSRNP2"
"Liquitex Professional Effects Medium, 237ml (8-oz), Glass Medium","Paint Mediums & Additives","B0996BW2FD"
