"Title","Categories: Sub","ASIN"
"Mentos Pure Fresh Sugar-Free Chewing Gum with Xylitol, Bubble Fresh Flavor, Bubble Gum, 50 Piece Bottle (Bulk Pack of 4)","Chewing & Bubble Gum, Spices and seasonings, Condiments & sauces, Candy & Chocolate, Restaurant and Bulk Food Supply, Canned, Packaged & Baking, All Candy Coupons, Movie Night Coupons, Pantry Staples, Non-chocolate candy","B0CSPLHF63"
"Eastanbul Dubai Chocolate Bar Pistachio, 2.5oz Mini Treat, Premium Pistachio Dubai Chocolate Bar, Viral Candy with Shredded Phyllo Dough, Knafeh, Gift Box","Candy & Chocolate Gifts, Candy & Chocolate, All Candy Coupons, Movie Night Coupons","B0DS68F7JH"
"Café Escapes Chai Latte, Single-Serve Keurig K-Cup Pods, 24 Count (Pack of 3)","Single-Serve Capsules & Pods, Chai, Packaged Coffee, Cozy up with coffee, Coffee & Tea, Tea, Breakfast Deals, Coffee, Save on Coffee & Tea, 1, Beverages, Coffee & creamer, Main Coffee Base Shoveler, Coffee & Tea, Cups/Pods, Instant Coffee","B0BGQQRHQ8"
"Red Bull Energy Drink Variety Pack, Red, Yellow & Amber, with 80mg Caffeine plus Taurine & B Vitamins, 8.4 Fl Oz, Pack of 24 Cans","Energy Drinks, Beverages, Energy Drinks, Energy drinks","B0C9G3KRGX"
"Blue Plate Real Mayonnaise, 128 Fl Oz Jar (Pack of 3)","Mayonnaise, Pantry, Condiments & sauces, d963aedb-8e7e-493c-80e7-b70e3c253824_4001, Canned, Packaged & Baking, BYOBurger, Condiments, Pantry Staples","B0DS51G5P6"
"Quaker Large Rice Cakes, White Cheddar, 5.5 Oz, Pack of 3","Cakes, Snacks & produce IA, Game day snacks & dips, Snacks, Salty snacks, Snacks Under 5$, 15% off coupon terms and conditions, Snacks, Game Day Snacks, Canned, Packaged & Baking, Snacks under $5, Snack Foods - Low-sodium, Snack Foods - Low Fat, New to Fresh Snacks, Snack Foods - Low Calorie, Shop & Save Terms & Conditions","B0CF37Y3V8"
"Hawaiian Shaved Ice Margarita Syrup - Nut Soy Dairy Free - Flavor Fluffy & Crunchy Snow Cones - Shelf Stable - Makes 8 Servings - 16 ounces","Syrups, Restaurant and Bulk Food Supply, Beverages","B0BW9VTR95"
"Strongwater Rich Demerara Syrup - Makes 16 Cocktails - Demerara Syrup for Cocktails Handcrafted in USA with Filtered Rocky Mountain Water, Sugar - Just Mix with Bourbon or Whiskey","Bitters, Soda and cocktail mixers, Adult Beverage, Beer, Wine, Spirits, Cocktail Mixers","B0D84CCFCH"
"Party Sweets White Buttermints, 2.5 Pound, Appx. 350 pieces from Hospitality Mints","Mints, Candy & Chocolate, Gluten-Free Groceries, Canned, Packaged & Baking, All Candy Coupons, Movie Night Coupons, Non-chocolate candy","B0D9C65FQZ"
"The Only Bean High Protein Snacks, Healthy Snacks for Adults and Kids, Vegan and Low Carb Snacks, Individual Gluten Free Keto Snacks - Edamame Beans Snack (Ranch) - 0.9oz (Pack of 10)","Snack Foods, Snacks & produce IA, Game day snacks & dips, Snacks, Snacks Under 5$, 15% off coupon terms and conditions, Snacks, Plant-Based Lifestyles, Game Day Snacks, Canned, Packaged & Baking, Snacks under $5, New to Fresh Snacks, Shop & Save Terms & Conditions","B0D5BGY463"
"KIND Chewy Granola Bars, Chocolate Chip and Peanut Butter Chocolate Chip, Variety Pack, 100% Whole Grains, Gluten Free Bars, 0.81 oz (20 Count)","Granola, Snacks & produce IA, Game day snacks & dips, Snacks, Snacks Under 5$, Grocery: More Sustainable Products, 15% off coupon terms and conditions, Snacks, Lunchbox snacks, Gluten-Free Groceries, d963aedb-8e7e-493c-80e7-b70e3c253824_9301, Snacks, Snacks, Game Day Snacks, Canned, Packaged & Baking, Breakfast, Snacks under $5, New to Fresh Snacks, Granola Bars, Granola Bar, Shop & Save Terms & Conditions","B0BCHCDG54"
"Stellar - Beef Tallow - 100% Grass-Fed & Finished - Good for Cooking, Baking and Frying - Food Grade - 2 LBS","Cooking & Baking, Whole Foods Market - Pie fillings, d963aedb-8e7e-493c-80e7-b70e3c253824_4001, Canned, Packaged & Baking","B0CNNS1636"
"La Moderna Shells Pasta, Noodles, Durum Wheat, Protein, Fiber, Vitamins, 7 Oz (Pack of 5)","Pasta & Noodles, Pantry, Weeknight Meal Solutions, Canned, Packaged & Baking, Pantry Staples","B0D14XKZ4S"
"Starbucks Premium Instant Coffee, Medium Roast, 100% Arabica Beans, 3 Pack (3.17 Oz Each)","Instant Coffee, Cozy up with coffee, Coffee & Tea, Breakfast Deals, Coffee, Save on Coffee & Tea, Beverages, OTC, Coffee & creamer, Main Coffee Base Shoveler, Coffee & Tea, Instant Coffee","B08YQG1QB6"
"Dole Fruit Bowls Mango in Mango Gel, 4.3 Oz, 24 Total Cups","Mangos, Pantry, Restaurant and Bulk Food Supply, Pantry Staples","B099KP1SB7"
"Dot's Pretzels Cinnamon Sugar Seasoned Pretzel Twists, Healthy Kids Snacks, 16oz Grocery Sized Bag (Pack of 3)","Pretzels, Snacks & produce IA, Game day snacks & dips, Snacks, Snack favorites, Seasonal Snacks, Snacks Under 5$, 15% off coupon terms and conditions, Snacks, Snacks, Lunchbox snacks, Pretzels, Snacks, Snacks, Game Day Snacks, Canned, Packaged & Baking, Snacks under $5, Salty Snacks, New to Fresh Snacks, Snacks, Popcorn & Pretzels, Shop & Save Terms & Conditions","B0D58JQRWG"
"Chicken of the Sea Chunk Light Tuna in Water, 5 Ounce Cans (Pack of 10), Wild Caught Canned Tuna","Tuna Fish, Keto Snacks, Pantry, Pack in protein, Canned Tuna & Seafood, Restaurant and Bulk Food Supply, Pantry Staples","B08WR5J62L"
"Santa Cruz Paleo Beef Tallow for Skin Care & Cooking, 100% Grass Fed and Finished, Gluten Free, Keto, Sugar Free, Paleo, Use as Lip Balm or Moisturizer, With Vitamin D, E, K, B1, A, Fatty Acids, 8 Oz","Cooking & Baking, Canned, Packaged & Baking","B0BLB81WH1"
"Brewers Yeast Powder for Lactation to Boost Mother's Milk - Kate Naturals. Brewer's Yeast Powder for Lactation Cookies. Gluten Free & Non-GMO Lactation Supplement. Edible for Dogs & Ducks (12oz)","Nutritional Yeast, Canned, Packaged & Baking, Gluten-free ingredients","B0DJ6X2Z5V"
"Nature’s Turn Freeze-Dried Fruit Snacks, Sour Kiwi Crisps, Pack of 12 (0.53 oz Each)","Fruit Snacks, Snacks & produce IA, Game day snacks & dips, Fruit Snacks, Snacks, Seasonal Snacks, Snacks Under 5$, 15% off coupon terms and conditions, Snacks, Snacks, Fruit Snacks Shov, Game Day Snacks, Canned, Packaged & Baking, Fruit Snacks, Snacks under $5, Fruit  Snacks, New to Fresh Snacks, Other cheese pairings, Fruit Snacks & Dried Fruit, Shop & Save Terms & Conditions","B0CWPQN44H"
"Post Raisin Bran®, Whole Grain Wheat & Bran Breakfast Cereal, Kosher, 16.6 Ounce","Cold Cereal, Breakfast Deals, Canned, Packaged & Baking, Cereal and milk, Easter Selection, Summer Store 2024, Breakfast Coffee, Mothers Day Breakfast Brunch 2023 Shoveler HOUSE","B097ZFZJ12"
"KOS Chocolate Peanut Butter (14-Serve)","Jams, Jellies & Sweet Spreads, Peanut Butter, Jams & spreads, Pantry, Beverages, Canned, Packaged & Baking, Protein drinks, Jelly, jam, and nut butters","B09NCHH78K"
"Starbucks Premium Instant Coffee, Dark Roast, 100% Arabica Beans, 3 Pack (3.17 Oz Each)","Instant Coffee, Cozy up with coffee, Coffee & Tea, Breakfast Deals, Coffee, Save on Coffee & Tea, SNAP Beverages, Beverages, OTC, Coffee & creamer, Main Coffee Base Shoveler, Coffee & Tea, Instant Coffee","B08YPDCZCN"
"Famous Amos Classic Chocolate Chip Cookies, 1 Ounce Bag (Pack of 12)","Chocolate Chip, Snacks & produce IA, Game day snacks & dips, Snacks, Snacks Under 5$, 15% off coupon terms and conditions, Snacks, Lunchbox snacks, Cookies, Snacks, Game Day Snacks, Snack cookies, Perishables OIH, Snacks under $5, Bakery & Prepared Foods, Bread and bakery, OIH_breads&bakery, Sundae Store All, New to Fresh Snacks, Bakery_baked goods & sweets, Cookies and Sweets - Variety Packs, Pastries & Bakery, Organic Bread and Bakery Items, Shop & Save Terms & Conditions","B0CJX8N1H1"
"Mission Meats Beef Sticks – 100% Grass Fed & Pasture Raised, Zero Sugar, Gluten Free, Meat Sticks Individually Wrapped, Healthy Snacks, Whole 30, Paleo, Smoky Turmeric 1oz (Pack of 12)","Jerky, Snacks & produce IA, Game day snacks & dips, Snacks, Salty snacks, Snacks Under 5$, 15% off coupon terms and conditions, Snacks, Gluten-Free Groceries, d963aedb-8e7e-493c-80e7-b70e3c253824_9301, Game Day Snacks, Canned, Packaged & Baking, Snacks under $5, New to Fresh Snacks, Other cheese pairings, Shop & Save Terms & Conditions","B0CWSCHGC1"
"SkinnyDipped Milk Chocolate Peanut Butter Cups, 4g Sugar, Low Sugar, Low Carb, Gluten Free, 3.2oz Bag, 4 Pack (24 Cups Total)","Candy & Chocolate Bars, Test01, Candy & Chocolate, Gluten-Free Groceries, Snacks, Canned, Packaged & Baking, All Candy Coupons, Sweet Snacks, Jelly, jam, and nut butters","B08XF6JZ4R"
"Super Coffee, Plant Based Keto Protein Coffee (0g Added Sugar, 10g Pea Protein, 80 Calories) [Blueberry Muffin] 12 Fl Oz, 12 Pack | Iced Smart Coffee Drinks","Ready to Drink Liquid Coffee, Coffee & Tea, Breakfast Deals, Coffee, Save on Coffee & Tea, Morning beverages, Beverages, Coffee & creamer, Main Coffee Base Shoveler, Coffee & Tea, RTD Coffee","B0B4PVFYSJ"
"King Oscar Premium Sardines in Extra Virgin Olive Oil with White Wine Vinegar & Capers, 3.75-Ounce Cans (Pack of 12), Wild Caught Sardines","Sardines, Pantry, Canned Tuna & Seafood, Restaurant and Bulk Food Supply, Pantry Staples","B09BTP4L1N"
"Minute White Rice, Instant White Rice for Quick Dinner Meals, 72-Ounce Box (Pack of 4)","White, Bakery and Grab & gourmet, Pantry, APS Test, Step 3. Build your base, Sides, Sides, APS Test 2, Prepared entrees & sides, Plant-Based Lifestyles, Deli & Prepared, Vegan deli, Perishables OIH, Bakery & Prepared Foods, OIH_Deli & Prep, All Deli & Prepared Foods, Prep Foods, Deli_prepared foods, Prepared foods under $6","B0D14X5G6K"
"Bumble Bee Seasoned Tuna Pouch Fresh Flavors Bulk Bundle (24 Total Pouches) - Lemon & Pepper Tuna and Mediterranean Herbs & Spices Tuna - Ready to Eat 2.5 oz Packets","Tuna Fish, Pantry, Pack in protein, Canned Tuna & Seafood, Restaurant and Bulk Food Supply, Pantry Staples","B0D6ZXMV5N"
"Soeos Himalayan Pink Salt Coarse 39 oz + Organic Black Peppercorns 18 oz, Salt for Grinder Refill, Salt and Peppercorns, Pepper Grinder Refill, Non-GMO Spice Seasoning Set For Cooking","Peppercorns, Condiments & sauces, Pantry Staples","B0CSTH3CGD"
"Quaker Instant Grits, 4 Flavor Variety Pack, 0.98oz Packets,44 Count (Pack of 1)","Grits, Breakfast Deals, Featured SNAP-eligible groceries, Canned, Packaged & Baking, Oatmeal, Grits & Muesli","B08ZZV51GN"
"Black Rifle Coffee Company Five Alarm, Medium Roast Ground Coffee, 12 OZ Bag","Ground Coffee, Packaged Coffee, Cozy up with coffee, Coffee & Tea, Breakfast Deals, Coffee, Save on Coffee & Tea, Beverages, Coffee Grounds, Coffee & creamer, Main Coffee Base Shoveler, Coffee & Tea","B0BDPG2D2K"
"2 PACK - Narperi Dubai Chocolate Bar (total 7 oz) Handmade with Premium Pistachio Cream, Finest Belgian Milk Chocolate and Crispy Kunafah","Candy & Chocolate Bars, Test01, Candy & Chocolate, Snacks, Canned, Packaged & Baking, All Candy Coupons","B0DV6BZQ3W"
"Orchard Valley Harvest Nice N Cheesy Mix, 1.85 oz (Pack of 14), White Cheddar Almonds, Cashews, Chips, Walnuts, Resealable Bag, 6g Of Protein Per Serving, Salty, Snacks for Adults & Kids","Snack & Trail Mixes, Nuts & Seeds, Snacks & produce IA, Paleo-friendly foods, Game day snacks & dips, Snacks, Snack favorites, Salty snacks, Snacks Under 5$, 15% off coupon terms and conditions, Snacks, Snacks, Snacks, Game Day Snacks, Canned, Packaged & Baking, Snacks under $5, Chips and Snacks, New to Fresh Snacks, Snacks, Other cheese pairings, Nuts & Trail Mix, Shop & Save Terms & Conditions","B0BVXDHP4J"
"Blue Bottle Whole Bean Organic Coffee, Decaf, Medium Roast, 12 Ounce bag (Pack of 1)","Roasted Coffee Beans, Packaged Coffee, Cozy up with coffee, Coffee & Tea, Breakfast Deals, Coffee, Save on Coffee & Tea, Beverages, Coffee & creamer, Main Coffee Base Shoveler, Coffee & Tea, Whole Beans, all coffee and tea","B09HN6QGK9"
"Jerky Gift Basket for Men - 52pc Jerky Variety Pack of Beef, Pork, Turkey, & Ham Snack Sticks - High Protein Healthy Snack - Unique Gift for Men","Jerky, Snacks & produce IA, Game day snacks & dips, Snacks, Salty snacks, Snacks Under 5$, 15% off coupon terms and conditions, Snacks, Game Day Snacks, Canned, Packaged & Baking, Snacks under $5, New to Fresh Snacks, Other cheese pairings, Shop & Save Terms & Conditions","B0BX79NT45"
"Karma Probiotic Water - 12 Pack, Watermelon Wild Berry Drink - Immune & Gut Health Support","Flavored Water, Beverages, Gluten-Free Groceries, d963aedb-8e7e-493c-80e7-b70e3c253824_9301, Beverages, Beverages, Water, Beverages, CSD and Water, BBQ Beverages, Springtime Beverages, Beverages for Summer","B09XQ2KDNP"
"SweetLeaf Sweet Drops - Flavored Stevia Liquid Sweetener, Stevia Extract, Zero Calories, Gluten Free, Keto Friendly, Non GMO, Natural Flavor, Sugar Alternative - Pumpkin Spice, 1.7 Fl Oz (Pack of 6)","Stevia, Canned, Packaged & Baking, Sugar & Sweeteners, Sugars & Sweeteners","B09GTQ1YTV"
"Fast Twitch Energy drink from Gatorade, Cool Blue, 12oz Bottles, (12 Pack), 200mg Caffeine, Zero Sugar, Electrolytes","Energy Drinks, Beverages, Energy Drinks, Energy drinks","B0BMZFZLXC"
"Monster Energy Ultra Fantasy Ruby Red, Sugar Free Energy Drink, 16 Ounce (Pack of 15)","Energy Drinks, Beverages, Energy Drinks, Energy drinks","B0CRGQLMWH"
"South Chicago Packing Wagyu Beef Tallow Spray, Umami-Rich, Flavorful, Perfect for Sauteing, Stir-frying and Grilling, Nonstick Cooking Oil, 7 Fl Oz","Non-Stick Cooking Oil Sprays, Oils, Oils, Gluten-Free Groceries, Canned, Packaged & Baking, Gluten-free ingredients","B0C5JWMZJZ"
"Walkerswood Hot & Savory Sauce Kit - 1 x 6oz Fire Stick Sauce, 1 x 6oz Hot JonKanoo Pepper Sauce, 1 x 6oz Zesty Caribbean One Stop Sauce, 1x 6oz Las'Lick Jerk Sauce","Hot Sauce, Sauces, Condiments","B0D5S6NGTB"
"Post Honey Bunches of Oats Honey Roasted Breakfast Cereal, 32 OZ Bag","Breakfast Foods, Cold Cereal, Canned, Packaged & Baking, Cereal and milk","B07XL2H9RL"
"Feastables by MrBeast Peanut Butter Milk Chocolate Crunch KING Size Chocolate Bar, 2.1oz (60g), 10 count","Candy & Chocolate Bars, Test01, Candy & Chocolate, Snacks, Canned, Packaged & Baking, All Candy Coupons","B0DJMWMBYC"
"Community Coffee Flavored Ground Coffee Variety Pack, 12 Ounce (Pack of 3)","Ground Coffee, Packaged Coffee, Cozy up with coffee, Coffee & Tea, Coffee, Save on Coffee & Tea, Beverages, Coffee Grounds, Coffee & creamer, Main Coffee Base Shoveler, Coffee & Tea","B0DG61LMTG"
"Javy Coffee Concentrate - Cold Brew Coffee, Perfect for Instant Iced Coffee, Cold Brewed Coffee and Hot Coffee, 35 Servings - Sugar Cookie","Beverages","B0DK45C5Z3"
"Dole Diced Mango in 100% Fruit Juice - Dole Fruit Bowls - 4 oz Fruit Bowls - 24 Pack","Fruit Cups, Snacks & produce IA, Game day snacks & dips, Snacks, Snacks Under 5$, 15% off coupon terms and conditions, Snacks, Snacks, Game Day Snacks, Canned, Packaged & Baking, Snacks under $5, New to Fresh Snacks, Shop & Save Terms & Conditions","B0CXYWZ9N4"
"BLUE RASPBERRY JOLLY RANCHER Hard Candy 5 lb - Bulk Bag, Individually Wrapped, Old Fashioned, Fruit Flavored Candies","Hard Candy, f2acaa74-dfe3-426c-b654-a431ad2c4e38_946602, Candy & Chocolate, Restaurant and Bulk Food Supply, Canned, Packaged & Baking, All Candy Coupons, Movie Night Coupons, Candy, Non-chocolate candy","B0DD4CVX8C"
"NOW Foods, Better Stevia Liquid, Original, Zero-Calorie Liquid Sweetener, Low Glycemic Impact, Certified Non-GMO, 16-Ounce","Stevia, Canned, Packaged & Baking, Sugar & Sweeteners, Sugars & Sweeteners","B0BPVC8X9S"
"It’s Skinny Low Carb Pasta - Pre-cooked Pearl Couscous Pasta, Konjac Shirataki Noodles, Gluten Free Pasta, Vegan and Keto-Friendly (24-pack)","Pasta, 5 ingredient pasta fix - pasta, Pantry, Weeknight Meal Solutions, Plant-Based Lifestyles, Canned, Packaged & Baking, Pantry Staples","B0CX2QXFLC"
"S&B Chili Oil with Crunchy Garlic, 3.9 Ounce (Pack of 2)","Vegetable, Oils, Gluten-Free Groceries, Canned, Packaged & Baking, Gluten-free ingredients","B09LL5MJX1"
"Guaraná Antarctica Regular (Pack of 12) and Guaraná Antarctica Diet (Pack of 12) Bundle","Soft Drinks, Soda and cocktail mixers, Beverages, Beverages, Bebidas, Drinks, Quench your thirst, Beverages, Soda, Beverages, CSD and Water, BBQ Beverages, Movie Night Coupons, Soft Drinks, Soft Drinks, Springtime Beverages, Beverages for Summer","B095X8S4HN"
"Herbaila Dried Cherries Tart Cherry, Montmorency Tart Cherries, Dried Sour Cherries Fresh, Montmorency Dried Tart Cherries, Dried Cherries, All-Natural Whole Sour Cherry (1lb)","Dried Cherries, Salad toppings, Snacks & produce IA, APS Test, Salads, Fresh produce, Nuts, Seeds, Dried Fruits & Vegetables, Fresh, Canned, Packaged & Baking, Deals_FreshProduce","B08Z5QXBK1"
"Laffy Taffy Rope Candy, Strawberry Flavor, 0.81 Ounce Ropes (Pack of 48)","Taffy, Candy & Chocolate, Canned, Packaged & Baking, All Candy Coupons, Movie Night Coupons, Non-chocolate candy","B0CYZHV7FL"
"Wholesome Sweeteners 4-Pound Organic Cane Sugar, Fair Trade, Non GMO, Gluten Free & Vegan for Baking and Sweetening, 6 Pack","Honey, Jams & spreads, Pantry, Gluten-Free Groceries, d963aedb-8e7e-493c-80e7-b70e3c253824_9301, Plant-Based Lifestyles, Canned, Packaged & Baking, Gluten-free ingredients, Sugars & Sweeteners, Jelly, jam, and nut butters","B085CNBRQT"
"MadeGood Strawberry Granola Minis, 28 Count, Gluten Free and Organic Snacks","Breakfast Foods, Granola, Snacks & produce IA, Game day snacks & dips, Snacks, Snacks Under 5$, Snacks, Lunchbox snacks, Gluten-Free Groceries, Snacks, Snacks, Quick Meals & Snacks, Game Day Snacks, Canned, Packaged & Baking, Granola, Snacks under $5, New to Fresh Snacks, Granola Bars, Shop & Save Terms & Conditions","B0CS7VHM3S"
"Trident Sugar Free Chewing Gum Variety Pack, Cinnamon, Spearmint & Original, 3 Packs of 14 Pieces (126 Total Pieces)","Chewing & Bubble Gum, Candy & Chocolate, Chewing Gum Sample Credit, Canned, Packaged & Baking, All Candy Coupons, Movie Night Coupons, Non-chocolate candy","B0DTWFZF5Z"
"CELSIUS® On-the-Go Powder Sticks Arctic Vibe, Essential Energy 2.6 Oz (14 Sticks per Pack)","Energy Drinks, Beverages, Energy drinks","B0D52J9X1N"
"Durelife Allulose sweetener, 5 lb 100% Pure No Erythritol powdered Sugar Substitute, NON-GMO Project Verified, Keto Certified, OU kosher, No Fillers, Zero Calories sugar alternative 5 Lbs","Powdered Sugar, Whole Foods Market - Pie fillings, Canned, Packaged & Baking, Sugar & Sweeteners, Sugars & Sweeteners, Homemade ice cream","B0D6P46547"
"Fisher Snack Sweet Nut Trail Mix, 4 Ounces, Honey Roasted Peanuts, Raisins, Frosted Walnuts, Cashews, Dried Sweetened Cranberries (Pack of 4)","Snack & Trail Mixes, Snacks & produce IA, Paleo-friendly foods, Game day snacks & dips, Snacks, Snack favorites, Salty snacks, Snacks Under 5$, 15% off coupon terms and conditions, Snacks, Snacks, Snacks, Game Day Snacks, Canned, Packaged & Baking, Snacks under $5, Chips and Snacks, New to Fresh Snacks, Snacks, Other cheese pairings, Nuts & Trail Mix, Shop & Save Terms & Conditions","B0D14YQC59"
"R.W. Knudsen Organic Pineapple Juice, 32 fl oz (Pack of 1)","Fruit Juice, Fruit juice, Refreshing beverages, Bebidas, Quench your thirst, Morning beverages, Beverages, Beverages, Beverages for Summer, Juice","B0DG36H9HG"
"HIPPEAS Organic Chickpea Puffs + Sriracha Sunshine | Vegan, Gluten-Free, Crunchy, Protein Snacks, 1.5 Ounce, 12 Count (Pack of 2)","Puffed Snacks, Snacks & produce IA, Game day snacks & dips, Organic Groceries, Snacks, Seasonal Snacks, Snacks Under 5$, 15% off coupon terms and conditions, Snacks, Lunchbox snacks, Gluten-Free Groceries, d963aedb-8e7e-493c-80e7-b70e3c253824_9301, Snacks, Plant-Based Lifestyles, Game Day Snacks, Canned, Packaged & Baking, Chips, Snacks under $5, Chips & more, New to Fresh Snacks, Shop & Save Terms & Conditions","B0C8V32W6N"
"Liquid Remedy Kombucha Sugar Free Organic Drink, Low Calorie, Probiotic Like Tea for Gut Health - Super Sampler Variety Pack - 8.5 Fl Oz Can, 24-Pack","Kombucha, Organic Groceries, Same-Day New Year Grocery, Tea, Refreshing beverages, Save on Coffee & Tea, Bebidas, Gluten-Free Groceries, Quench your thirst, Baverages, Plant-Based Lifestyles, Beverages, Beverages, Beverages for Summer","B09NS54K5K"
"Bear Creek Soup Mix, Navy Bean, 9.6 Ounce","Vegetable Soups, Meat and Soup IA","B09ZFCCG3N"
"GIN GINS Sweet Ginger Gummies by The Ginger People - Anti-Nausea and Digestion Aid, Individually Wrapped Healthy Candy - Sweet Ginger Gummies, 3oz Bag (Pack of 1)","Ginger Candy, Candy & Chocolate, Gluten-Free Groceries, d963aedb-8e7e-493c-80e7-b70e3c253824_9301, Plant-Based Lifestyles, Canned, Packaged & Baking, All Candy Coupons, Movie Night Coupons","B0D9PJJR68"
"Cascadian Farm Organic Granola with No Added Sugar, Blueberry Vanilla Cereal, Resealable Pouch, 11 oz.","Granola, Organic Groceries, Grocery: More Sustainable Products, Breakfast Deals, Save on summer snacking, Save on Cascadian Farm, Save on Cascadian Farm, d963aedb-8e7e-493c-80e7-b70e3c253824_9301, Save on Cascadian Farm, Quick Meals & Snacks, Canned, Packaged & Baking, Granola","B0BRY3VQSF"
"Jack Link's Premium Cuts Beef Steak, Original and Teriyaki – Protein Snacks, Meat Snack, Good Source of Protein, Made with 100% Beef, Individually Wrapped Bulk Snack Pack – 0.8 Oz. (12 Count)","Jerky, Snacks & produce IA, Meat & Seafood, Game day snacks & dips, Snacks, APS Test, Salty snacks, Snacks Under 5$, 15% off coupon terms and conditions, Meat & seafood, Snacks, Restaurant and Bulk Food Supply, Game Day Snacks, Canned, Packaged & Baking, Snacks under $5, New to Fresh Snacks, Other cheese pairings, Meat & Seafood, Shop & Save Terms & Conditions","B0C926S3WM"
"Organic Positively Tea Company, Lapsang Souchong Black Tea, Loose Leaf, 4 Ounce","Black, Organic Groceries, Tea, Save on Coffee & Tea, Coffee & Tea","B093LRLHP1"
"Goldfish Crisps Spicy Dill Pickle Flavored Baked Chip Crackers, 6.25 Oz Bag","Potato, Snacks & produce IA, Game day snacks & dips, Snacks, Snack favorites, Seasonal Snacks, Salty snacks, Snacks Under 5$, 15% off coupon terms and conditions, Chips, Snacks, Lunchbox snacks, Snacks, Chips, Game Day Snacks, Canned, Packaged & Baking, Chips, Chips, Snacks under $5, Chips and Snacks, Chips & more, New to Fresh Snacks, Snacks, Shop & Save Terms & Conditions","B0DD5Z7K3Z"
"Mott’s No Sugar Added Applesauce Variety Pack, 3.2 oz Clear Pouches, 20 Pack","Fruit Cups, Snacks & produce IA, Game day snacks & dips, Snacks, Snacks Under 5$, 15% off coupon terms and conditions, Snacks, Snacks, Game Day Snacks, Canned, Packaged & Baking, Snacks under $5, New to Fresh Snacks, Shop & Save Terms & Conditions","B0D5S8B748"
"Snyder's of Hanover Pretzel Pieces, Parmesan Garlic, 11.25 Oz","Pretzels, Snacks & produce IA, Game day snacks & dips, Snacks, Snack favorites, Seasonal Snacks, Snacks Under 5$, 15% off coupon terms and conditions, Snacks, Snacks, Lunchbox snacks, Pretzels, Snacks, Snacks, Game Day Snacks, Canned, Packaged & Baking, Snacks under $5, Salty Snacks, New to Fresh Snacks, Snacks, Popcorn & Pretzels, Shop & Save Terms & Conditions","B09H271NJ4"
"Fresh Finest Whole Star Anise 5.29oz - Premium Quality Star Anise Whole - All-Natural, Non-GMO, Gluten-Free, Kosher - Perfect for Baking, Cooking, and Tea","Chinese Star Anise, Spices and seasonings, Condiments & sauces, Canned, Packaged & Baking, Pantry Staples, Asian Foods","B0D9QDF8DY"
"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Peanut Butter Chocolate (6 Boxes, 30 Bars)","High Protein, Snacks & produce IA, Game day snacks & dips, Snacks, Snacks Under 5$, 15% off coupon terms and conditions, Snacks, Lunchbox snacks, Gluten-Free Groceries, Granola & Nutrition Bars Sample Credit, Snacks, Snacks, Game Day Snacks, Canned, Packaged & Baking, Snacks under $5, New to Fresh Snacks, Granola Bars, Shop & Save Terms & Conditions","B0BJXL3NFZ"
"BODYARMOR SportWater Alkaline Water, Superior Hydration, High Alkaline Water pH 9+, Electrolytes, Perfect for your Active Lifestyle, 1 Liter (Pack of 6)","Sports Drinking Water, Beverages, Beverages, Beverages, Water, Beverages, CSD and Water, BBQ Beverages, Enhanced water, Springtime Beverages","B0CD1YPHQK"
"Candy Envy Graduation Buttermints - 13 oz. Bag - Approximately 100 Individually Wrapped Mints - Graduation Candy Party Favors","Mints, Candy & Chocolate, Canned, Packaged & Baking, All Candy Coupons, Movie Night Coupons, Non-chocolate candy","B0CTVS9RDB"
"IRIS Sushi Rice, Japanese White Sticky Rice, Premium Short Grain White Rice Yumepirika, Dried Uncooked Rice, Gluten Free, Vegan, Low Fat, Product of Japan, 3.3 lb (5-Pack, 300g)","White, Pantry, Step 3. Build your base, Gluten-Free Groceries, d963aedb-8e7e-493c-80e7-b70e3c253824_9301, Plant-Based Lifestyles","B0D81HT4GX"
"2lb Dried Hibiscus Flowers Bulk perfect for Tea and Mexican Agua Fresca, Flor de Jamaica, Whole Flowers and Petals by 1400s Spices","Herbal, f2acaa74-dfe3-426c-b654-a431ad2c4e38_946602, Coffee & Tea, Tea, Save on Coffee & Tea, Restaurant and Bulk Food Supply, Coffee & Tea","B09BBRXM1S"
"Albanese World's Best True to Fruit™ – American Favorite Fruits Gummies, 5oz Bag (Pack of 12), Individually Wrapped Soft & Chewy Candy Snacks","Gummy Candy, Candy & Chocolate, Gluten-Free Groceries, d963aedb-8e7e-493c-80e7-b70e3c253824_9301, Canned, Packaged & Baking, All Candy Coupons, Movie Night Coupons, Non-chocolate candy","B0CQ486M7B"
"Lemi Shine 100% Citric Acid Powder l Pure Food-Grade Flavor Enhancer & All-Natural Preservative | Fragrance Free Citric Acid for Mini Bath Bombs, Cooking, & Canning, 8 oz. Bag","Flavoring Powders, Baking Extracts & Flavoring, d963aedb-8e7e-493c-80e7-b70e3c253824_4001, Canned, Packaged & Baking","B0BQP78VZQ"
